,WMO ID,Calib Type,Num Prof,RMSE(0-2000m),RMSE(500-2000m),RMSE(1000-2000m),RMSE_ADJ(0-2000m),RMSE_ADJ(500-2000m),RMSE_ADJ(1000-2000m),File
157,2902091,1,13.0,nan,nan,nan,30.085064410017363,40.4850930450011,37.61635885723043,compare_woa_v3/2902091_26lev.nc
158,2902092,1,149.0,nan,nan,nan,18.516627707062884,8.16370527545442,9.405493752132552,compare_woa_v3/2902092_26lev.nc
159,2902093,1,216.0,nan,nan,nan,17.57698920244027,6.2491432077779745,6.552687271071661,compare_woa_v3/2902093_26lev.nc
160,2902113,1,2.0,nan,nan,nan,28.865155759391147,nan,nan,compare_woa_v3/2902113_26lev.nc
161,2902114,1,284.0,nan,nan,nan,21.524865271889173,7.808590183759361,5.879330155780189,compare_woa_v3/2902114_26lev.nc
162,2902115,1,238.0,nan,nan,nan,13.944955576214149,10.843175409239711,9.043106635361365,compare_woa_v3/2902115_26lev.nc
163,2902118,1,261.0,nan,nan,nan,19.320833398409437,8.834352810419828,7.189465451570748,compare_woa_v3/2902118_26lev.nc
164,2902120,1,261.0,nan,nan,nan,17.51778834114051,6.807111075461001,6.1558167740061105,compare_woa_v3/2902120_26lev.nc
165,2902123,1,201.0,nan,nan,nan,27.522832112563034,14.198212788334828,16.085299765046347,compare_woa_v3/2902123_26lev.nc
166,2902124,1,132.0,nan,nan,nan,15.770506633483679,7.698090392592224,6.298226482517675,compare_woa_v3/2902124_26lev.nc
167,2902129,4,0.0,nan,nan,nan,nan,nan,nan,
168,2902130,1,189.0,nan,nan,nan,18.680972482016063,12.727204799791783,9.939330291189444,compare_woa_v3/2902130_26lev.nc
169,2902131,1,97.0,nan,nan,nan,16.475966728222986,11.864859879210163,9.995074622938478,compare_woa_v3/2902131_26lev.nc
170,2902156,1,209.0,23.867147975165317,13.278860659288714,13.237378880073225,inf,inf,inf,compare_woa_v3/2902156_26lev.nc
171,2902158,1,238.0,20.72056872406759,14.718755031136581,14.376847690656017,16.61002688862596,9.996829026704452,7.450882946357628,compare_woa_v3/2902158_26lev.nc
172,2902160,1,234.0,25.371258133824803,15.411369435721467,16.18874574684312,22.189512516143427,11.897160470390814,11.700761011749464,compare_woa_v3/2902160_26lev.nc
173,2902161,1,294.0,21.83656796717661,16.5661357034717,15.910690059315582,19.426296539680642,13.784610270809278,12.088593965408569,compare_woa_v3/2902161_26lev.nc
174,2902174,1,391.0,18.54416830778214,11.106838454788502,10.099903063706122,16.25136174839526,9.216327516899618,6.975408463841571,compare_woa_v3/2902174_26lev.nc
175,2902175,1,326.0,25.732811420559813,16.880589615464363,20.877846010807446,inf,inf,inf,compare_woa_v3/2902175_26lev.nc
176,2902177,1,18.0,25.509980709488445,17.124318075780636,20.22990522175906,19.44630925955982,9.156085265882806,6.11159080146022,compare_woa_v3/2902177_26lev.nc
177,2902178,4,0.0,nan,nan,nan,nan,nan,nan,
178,2902179,4,0.0,nan,nan,nan,nan,nan,nan,
179,2902189,4,6.3659873741e-313,nan,nan,nan,nan,nan,nan,
180,2902193,4,7.63918484866e-313,nan,nan,nan,nan,nan,nan,
181,2902195,4,1.5e-323,nan,nan,nan,nan,nan,nan,
182,2902196,4,6.9469084345346e-310,nan,nan,nan,nan,nan,nan,
183,2902199,4,0.0,nan,nan,nan,nan,nan,nan,
184,2902202,4,0.0,nan,nan,nan,nan,nan,nan,
185,2902204,4,1.1e-322,nan,nan,nan,nan,nan,nan,
186,2902205,1,261.0,20.123508737749383,7.893516124692222,8.58088748177885,19.235884692830798,6.8733408188681,6.838077594566392,compare_woa_v3/2902205_26lev.nc
187,2902209,4,6.94690843453695e-310,nan,nan,nan,nan,nan,nan,
188,2902210,4,5e-324,nan,nan,nan,nan,nan,nan,
189,2902211,4,5.7293886368e-313,nan,nan,nan,nan,nan,nan,
190,2902215,4,7.85138442776e-313,nan,nan,nan,nan,nan,nan,
191,2902216,4,1.2e-322,nan,nan,nan,nan,nan,nan,
192,2902217,4,6.94689705905924e-310,nan,nan,nan,nan,nan,nan,
193,2902218,4,5e-324,nan,nan,nan,nan,nan,nan,
194,2902238,4,0.0,nan,nan,nan,nan,nan,nan,
195,2902239,4,8.06358400685e-313,nan,nan,nan,nan,nan,nan,
196,2902240,4,8.27578358595e-313,nan,nan,nan,nan,nan,nan,
197,2902241,4,1.5e-323,nan,nan,nan,nan,nan,nan,
198,2902242,4,6.9469084345409e-310,nan,nan,nan,nan,nan,nan,
199,2902243,4,0.0,nan,nan,nan,nan,nan,nan,
200,2902244,4,0.0,nan,nan,nan,nan,nan,nan,
201,2902245,1,254.0,nan,nan,nan,18.077025627083458,6.484219089040922,4.394069186546511,compare_woa_v3/2902245_26lev.nc
202,2902263,1,229.0,nan,nan,nan,27.799716836532802,5.215588484458051,5.35355320777615,compare_woa_v3/2902263_26lev.nc
203,2902264,1,215.0,nan,nan,nan,26.894948562423444,6.292368230097948,5.205538957952921,compare_woa_v3/2902264_26lev.nc
204,2902270,4,5e-324,nan,nan,nan,nan,nan,nan,
205,2902271,4,5.7293886368e-313,nan,nan,nan,nan,nan,nan,
206,2902272,4,8.48798316505e-313,nan,nan,nan,nan,nan,nan,
207,2902273,4,8.4e-323,nan,nan,nan,nan,nan,nan,
208,2902274,4,6.94690843452825e-310,nan,nan,nan,nan,nan,nan,
209,2902275,4,6.9469084345306e-310,nan,nan,nan,nan,nan,nan,
210,2902276,4,6.9469084345314e-310,nan,nan,nan,nan,nan,nan,
211,2902277,4,2.33419537125e-313,nan,nan,nan,nan,nan,nan,
212,2902294,4,8.70018274414e-313,nan,nan,nan,nan,nan,nan,
213,2902295,4,3e-323,nan,nan,nan,nan,nan,nan,
214,2902296,4,6.9469084345227e-310,nan,nan,nan,nan,nan,nan,
215,2902297,4,6.9469084345472e-310,nan,nan,nan,nan,nan,nan,
216,2902298,4,0.0,nan,nan,nan,nan,nan,nan,
217,2902299,4,0.0,nan,nan,nan,nan,nan,nan,
218,2902431,4,0.0,nan,nan,nan,nan,nan,nan,
219,2902432,4,0.0,nan,nan,nan,nan,nan,nan,
220,2902433,4,1.69759663396e-313,nan,nan,nan,nan,nan,nan,
221,2902434,4,8.70018274414e-313,nan,nan,nan,nan,nan,nan,
222,2902435,4,5e-324,nan,nan,nan,nan,nan,nan,
223,2902436,4,6.94690843455394e-310,nan,nan,nan,nan,nan,nan,
224,2902437,4,1.2e-322,nan,nan,nan,nan,nan,nan,
225,2902438,4,6.9468985220817e-310,nan,nan,nan,nan,nan,nan,
226,2902439,4,1e-323,nan,nan,nan,nan,nan,nan,
227,2902440,4,0.0,nan,nan,nan,nan,nan,nan,
228,2902441,4,1.697596634e-313,nan,nan,nan,nan,nan,nan,
229,2902442,4,2.5463949504e-313,nan,nan,nan,nan,nan,nan,
230,2902443,4,1.2e-322,nan,nan,nan,nan,nan,nan,
231,2902444,4,6.94689763299436e-310,nan,nan,nan,nan,nan,nan,
232,2902445,4,5e-324,nan,nan,nan,nan,nan,nan,
233,2902446,4,0.0,nan,nan,nan,nan,nan,nan,
234,2902447,4,2.7585945295e-313,nan,nan,nan,nan,nan,nan,
235,2902448,4,3.1829936877e-313,nan,nan,nan,nan,nan,nan,
236,2902449,4,1.04e-322,nan,nan,nan,nan,nan,nan,
237,2902450,4,6.9469084345563e-310,nan,nan,nan,nan,nan,nan,
238,2902529,4,6.94689699158806e-310,nan,nan,nan,nan,nan,nan,
239,2902530,4,5e-324,nan,nan,nan,nan,nan,nan,
240,2902701,4,2.7585945295e-313,nan,nan,nan,nan,nan,nan,
241,2902731,3,47.0,nan,nan,nan,16.42923911497936,14.191101394463466,14.458494018138603,compare_woa_v3/2902731_26lev.nc
242,2902732,3,47.0,nan,nan,nan,15.178895710323065,11.125296126400837,9.7564301184623,compare_woa_v3/2902732_26lev.nc
243,2902733,3,61.0,nan,nan,nan,13.915413623062921,12.215054032395567,10.63374533168483,compare_woa_v3/2902733_26lev.nc
244,2902734,3,45.0,nan,nan,nan,15.835490789164092,12.741384893448174,12.032448471249447,compare_woa_v3/2902734_26lev.nc
245,2902735,3,55.0,nan,nan,nan,14.910189633579934,16.04670834477024,14.900163818283144,compare_woa_v3/2902735_26lev.nc
246,2902736,3,54.0,nan,nan,nan,13.741957156352765,14.047978607871636,12.173055612194029,compare_woa_v3/2902736_26lev.nc
247,2902746,3,127.0,nan,nan,nan,10.984757627521885,11.428461155815592,5.940505451144233,compare_woa_v3/2902746_26lev.nc
248,2902747,3,121.0,nan,nan,nan,10.189147403223307,11.898348751183757,5.362492293358695,compare_woa_v3/2902747_26lev.nc
249,2902753,3,188.0,nan,nan,nan,12.377372653319199,16.005327349943197,nan,compare_woa_v3/2902753_26lev.nc
250,2902754,3,259.0,nan,nan,nan,20.81300535005772,28.4788230480215,nan,compare_woa_v3/2902754_26lev.nc
251,2902755,3,318.0,nan,nan,nan,27.014611604742807,21.973558477796928,nan,compare_woa_v3/2902755_26lev.nc
252,2902756,3,184.0,nan,nan,nan,12.000107061722137,15.720185197765884,nan,compare_woa_v3/2902756_26lev.nc
253,2902757,3,24.0,nan,nan,nan,5.859397299454023,2.71157889515119,2.4303194510677217,compare_woa_v3/2902757_26lev.nc
254,2902758,3,53.0,25.013615560496042,3.8820417634831883,4.455922139348247,19.85698079305292,6.67150045949675,4.297631773629643,compare_woa_v3/2902758_26lev.nc
255,2902762,3,151.0,nan,nan,nan,9.592270798797264,7.00062261041889,7.145312499591429,compare_woa_v3/2902762_26lev.nc
256,2902764,3,71.0,nan,nan,nan,19.811784644274272,7.309545875994901,6.254065951223626,compare_woa_v3/2902764_26lev.nc
257,2902822,3,107.0,nan,nan,nan,12.797459850270116,17.085063464075397,6.796395327247578,compare_woa_v3/2902822_26lev.nc
258,2902823,3,102.0,nan,nan,nan,12.411290862693681,9.626305594164881,9.867162794868193,compare_woa_v3/2902823_26lev.nc
259,2903006,4,6.946908434565e-310,nan,nan,nan,nan,nan,nan,
260,2903007,4,0.0,nan,nan,nan,nan,nan,nan,
261,2903008,4,0.0,nan,nan,nan,nan,nan,nan,
262,2903009,4,1.1e-322,nan,nan,nan,nan,nan,nan,
263,2903010,4,6.94690843456264e-310,nan,nan,nan,nan,nan,nan,
264,2903011,4,6.9469084345674e-310,nan,nan,nan,nan,nan,nan,
265,2903012,4,5e-324,nan,nan,nan,nan,nan,nan,
266,2903013,4,4.66839074136e-313,nan,nan,nan,nan,nan,nan,
267,2903014,4,6.7903865323e-313,nan,nan,nan,nan,nan,nan,
268,2903165,4,8.4e-323,nan,nan,nan,nan,nan,nan,
269,2903166,4,6.9469084345587e-310,nan,nan,nan,nan,nan,nan,
270,2903167,4,6.94690843456106e-310,nan,nan,nan,nan,nan,nan,
271,2903168,4,6.94690843456185e-310,nan,nan,nan,nan,nan,nan,
272,2903169,4,2.7585945295e-313,nan,nan,nan,nan,nan,nan,
273,2903170,4,7.0025861114e-313,nan,nan,nan,nan,nan,nan,
274,2903171,4,3e-323,nan,nan,nan,nan,nan,nan,
275,2903172,4,6.94690843455315e-310,nan,nan,nan,nan,nan,nan,
276,2903173,4,6.94690843457133e-310,nan,nan,nan,nan,nan,nan,
277,2903174,4,0.0,nan,nan,nan,nan,nan,nan,
278,2903175,4,0.0,nan,nan,nan,nan,nan,nan,
279,2903176,4,0.0,nan,nan,nan,nan,nan,nan,
280,2903209,4,0.0,nan,nan,nan,nan,nan,nan,
281,2903210,4,1.697596634e-313,nan,nan,nan,nan,nan,nan,
282,2903212,4,7.0025861114e-313,nan,nan,nan,nan,nan,nan,
283,2903213,4,5e-324,nan,nan,nan,nan,nan,nan,
284,2903329,4,6.9469084345844e-310,nan,nan,nan,nan,nan,nan,
285,2903330,4,1.2e-322,nan,nan,nan,nan,nan,nan,
286,2903353,4,6.9469003130657e-310,nan,nan,nan,nan,nan,nan,
287,2903354,4,5e-324,nan,nan,nan,nan,nan,nan,
288,2903392,4,0.0,nan,nan,nan,nan,nan,nan,
289,2903393,4,1.69759663406e-313,nan,nan,nan,nan,nan,nan,
290,2903394,4,2.54639495044e-313,nan,nan,nan,nan,nan,nan,
291,2903395,4,1.2e-322,nan,nan,nan,nan,nan,nan,
292,2903396,4,6.94689705905924e-310,nan,nan,nan,nan,nan,nan,
293,2903613,4,5e-324,nan,nan,nan,nan,nan,nan,
294,2903614,4,0.0,nan,nan,nan,nan,nan,nan,
295,2903615,4,2.75859452954e-313,nan,nan,nan,nan,nan,nan,
296,2903648,4,2.97079410864e-313,nan,nan,nan,nan,nan,nan,
297,2903650,4,1.5e-323,nan,nan,nan,nan,nan,nan,
298,2903651,4,6.94690843458043e-310,nan,nan,nan,nan,nan,nan,
299,2903652,4,0.0,nan,nan,nan,nan,nan,nan,
300,2903653,4,0.0,nan,nan,nan,nan,nan,nan,
301,2903654,4,1.1e-322,nan,nan,nan,nan,nan,nan,
302,2903655,4,6.94690843457805e-310,nan,nan,nan,nan,nan,nan,
303,2903656,4,6.9469084345828e-310,nan,nan,nan,nan,nan,nan,
304,2903657,4,1e-323,nan,nan,nan,nan,nan,nan,
305,2903666,4,1.69759663406e-313,nan,nan,nan,nan,nan,nan,
306,2903669,4,3.18299368773e-313,nan,nan,nan,nan,nan,nan,
307,2903670,4,1.2e-322,nan,nan,nan,nan,nan,nan,
308,2903672,4,6.9468985220817e-310,nan,nan,nan,nan,nan,nan,
309,3900275,3,61.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/3900275_26lev.nc
310,3900281,3,12.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/3900281_26lev.nc
311,3900333,1,257.0,nan,nan,nan,8.794832619232874,7.817795510884482,8.261711790444553,compare_woa_v3/3900333_26lev.nc
312,3900334,1,272.0,nan,nan,nan,9.396895294249182,7.340318246913377,5.693305170063187,compare_woa_v3/3900334_26lev.nc
313,3900344,1,251.0,nan,nan,nan,7.848390338859081,7.08075053091561,6.420145507139701,compare_woa_v3/3900344_26lev.nc
314,3900345,1,190.0,nan,nan,nan,11.005253348847127,8.337467872206696,9.164314421693568,compare_woa_v3/3900345_26lev.nc
315,3900346,1,236.0,nan,nan,nan,8.216596613643267,6.497626526958451,5.61204308877184,compare_woa_v3/3900346_26lev.nc
316,3900347,1,237.0,nan,nan,nan,27.09988645052245,10.997285762674217,6.481163305569807,compare_woa_v3/3900347_26lev.nc
317,3900348,1,189.0,nan,nan,nan,17.537616439410044,10.24966200759152,7.374337538545126,compare_woa_v3/3900348_26lev.nc
318,3900515,4,4.6683907414e-313,nan,nan,nan,nan,nan,nan,
319,3900516,4,1.5e-323,nan,nan,nan,nan,nan,nan,
320,3900521,4,6.9469084345891e-310,nan,nan,nan,nan,nan,nan,
321,3900522,4,0.0,nan,nan,nan,nan,nan,nan,
322,3900523,4,0.0,nan,nan,nan,nan,nan,nan,
323,3900524,4,0.0,nan,nan,nan,nan,nan,nan,
324,3900531,4,0.0,nan,nan,nan,nan,nan,nan,
325,3900532,4,0.0,nan,nan,nan,nan,nan,nan,
326,3900533,4,0.0,nan,nan,nan,nan,nan,nan,
327,3900534,1,183.0,nan,nan,nan,27.84809973832917,8.726341732766981,7.68626844588486,compare_woa_v3/3900534_26lev.nc
328,3900713,1,29.0,nan,nan,nan,20.316464590730842,nan,nan,compare_woa_v3/3900713_26lev.nc
329,3900714,1,2.0,nan,nan,nan,35.830106624669554,nan,nan,compare_woa_v3/3900714_26lev.nc
330,3900715,1,264.0,nan,nan,nan,20.61308150816919,19.49298348819749,13.043272443158074,compare_woa_v3/3900715_26lev.nc
331,3900716,1,18.0,nan,nan,nan,13.264539979492698,nan,nan,compare_woa_v3/3900716_26lev.nc
332,3900717,1,21.0,nan,nan,nan,16.294849088080387,5.1358184814453125,nan,compare_woa_v3/3900717_26lev.nc
333,3900718,4,0.0,nan,nan,nan,nan,nan,nan,
334,3900727,1,309.0,nan,nan,nan,24.972763791632037,12.977303146489565,8.5136674922259,compare_woa_v3/3900727_26lev.nc
335,3900728,1,284.0,nan,nan,nan,30.812137642108237,14.24643809716696,11.082240355162114,compare_woa_v3/3900728_26lev.nc
336,3900729,1,289.0,20.383699566897906,11.219140392915925,1.4057464599609375,27.14678790936264,14.72829537982486,9.063314706900954,compare_woa_v3/3900729_26lev.nc
337,3900730,1,9.0,nan,nan,nan,32.934542498945916,17.5120165559047,nan,compare_woa_v3/3900730_26lev.nc
338,3900763,1,10.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/3900763_26lev.nc
339,3900791,4,0.0,nan,nan,nan,nan,nan,nan,
340,3900792,4,0.0,nan,nan,nan,nan,nan,nan,
341,3900793,4,0.0,nan,nan,nan,nan,nan,nan,
342,3901065,1,95.0,nan,nan,nan,39.46235116675441,16.083190504357237,nan,compare_woa_v3/3901065_26lev.nc
343,3901066,4,0.0,nan,nan,nan,nan,nan,nan,
344,3901067,1,321.0,nan,nan,nan,33.68461223438829,14.81116515226008,nan,compare_woa_v3/3901067_26lev.nc
345,3901068,4,0.0,nan,nan,nan,nan,nan,nan,
346,3901075,1,144.0,nan,nan,nan,25.40954837422208,6.874449163042297,5.587476040276245,compare_woa_v3/3901075_26lev.nc
347,3901076,1,161.0,nan,nan,nan,23.866814501574986,7.3811919194556825,5.830116946305742,compare_woa_v3/3901076_26lev.nc
348,3901077,4,0.0,nan,nan,nan,nan,nan,nan,
349,3901078,1,143.0,nan,nan,nan,23.19590340804482,8.795482839201263,7.966999709757463,compare_woa_v3/3901078_26lev.nc
350,3901079,1,179.0,nan,nan,nan,28.467973905590384,8.742253265693277,8.188663281572756,compare_woa_v3/3901079_26lev.nc
351,3901080,1,154.0,nan,nan,nan,24.98498838581863,10.323772712774904,7.856589144526868,compare_woa_v3/3901080_26lev.nc
352,3901081,4,0.0,nan,nan,nan,nan,nan,nan,
353,3901082,4,0.0,nan,nan,nan,nan,nan,nan,
354,3901083,4,0.0,nan,nan,nan,nan,nan,nan,
355,3901084,4,0.0,nan,nan,nan,nan,nan,nan,
356,3901466,1,202.0,9.440752361606476,8.896409350977018,8.05573075428088,7.6151644005321835,7.347879262390578,7.716806054994849,compare_woa_v3/3901466_26lev.nc
357,3901496,4,0.0,nan,nan,nan,nan,nan,nan,
358,3901497,4,0.0,nan,nan,nan,nan,nan,nan,
359,3901498,4,0.0,nan,nan,nan,nan,nan,nan,
360,3901530,4,0.0,nan,nan,nan,nan,nan,nan,
361,3901531,4,0.0,nan,nan,nan,nan,nan,nan,
362,3901667,4,0.0,nan,nan,nan,nan,nan,nan,
363,3901668,4,0.0,nan,nan,nan,nan,nan,nan,
364,3901669,4,0.0,nan,nan,nan,nan,nan,nan,
365,3901998,1,27.0,nan,nan,nan,11.112900516387835,12.39812855867117,12.95172290865123,compare_woa_v3/3901998_26lev.nc
366,3901999,1,15.0,nan,nan,nan,12.532045453207784,7.428805975520168,5.190793522746089,compare_woa_v3/3901999_26lev.nc
367,3902004,4,0.0,nan,nan,nan,nan,nan,nan,
368,3902005,4,0.0,nan,nan,nan,nan,nan,nan,
369,3902101,1,741.0,nan,nan,nan,67.77416291448836,nan,nan,compare_woa_v3/3902101_26lev.nc
370,3902104,4,0.0,nan,nan,nan,nan,nan,nan,
371,3902106,1,834.0,nan,nan,nan,64.26198215207245,nan,nan,compare_woa_v3/3902106_26lev.nc
372,3902110,4,0.0,nan,nan,nan,nan,nan,nan,
373,3902111,1,16.0,nan,nan,nan,15.650367620563982,12.452591461814919,15.175185717842233,compare_woa_v3/3902111_26lev.nc
374,3902113,1,98.0,nan,nan,nan,17.914038363887396,nan,nan,compare_woa_v3/3902113_26lev.nc
375,3902114,1,14.0,nan,nan,nan,6.614231324490781,6.030464015744158,6.064866995811678,compare_woa_v3/3902114_26lev.nc
376,3902115,4,0.0,nan,nan,nan,nan,nan,nan,
377,3902120,4,0.0,nan,nan,nan,nan,nan,nan,
378,3902121,4,0.0,nan,nan,nan,nan,nan,nan,
379,3902122,4,0.0,nan,nan,nan,nan,nan,nan,
380,3902123,2,554.0,nan,nan,nan,16.876770059106757,8.617113307212948,5.392619413888262,compare_woa_v3/3902123_26lev.nc
381,3902124,4,0.0,nan,nan,nan,nan,nan,nan,
382,3902125,4,0.0,nan,nan,nan,nan,nan,nan,
383,3902126,1,57.0,nan,nan,nan,8.128385768361193,8.18813423713039,5.789932583724582,compare_woa_v3/3902126_26lev.nc
384,3902127,1,119.0,nan,nan,nan,10.357417803617015,10.183639116893378,9.934313733643343,compare_woa_v3/3902127_26lev.nc
385,3902128,1,130.0,nan,nan,nan,9.68355446869445,8.640223821073711,7.794415225747489,compare_woa_v3/3902128_26lev.nc
386,3902129,4,6.9469084350472e-310,nan,nan,nan,nan,nan,nan,
387,3902130,1,110.0,nan,nan,nan,10.359070855695006,9.630043927855032,8.588174428671449,compare_woa_v3/3902130_26lev.nc
388,3902131,4,1.1e-322,nan,nan,nan,nan,nan,nan,
389,3902132,1,125.0,nan,nan,nan,10.39898177470648,6.534803440595373,6.888655046379119,compare_woa_v3/3902132_26lev.nc
390,4900093,1,112.0,nan,nan,nan,8.592663099859122,7.863535581727736,7.334063011061896,compare_woa_v3/4900093_26lev.nc
391,4900320,1,114.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900320_26lev.nc
392,4900345,3,221.0,nan,nan,nan,17.166743890672112,8.264448614773974,nan,compare_woa_v3/4900345_26lev.nc
393,4900474,3,153.0,nan,nan,nan,12.05539973159622,11.069979384629676,8.660616715399495,compare_woa_v3/4900474_26lev.nc
394,4900475,3,250.0,nan,nan,nan,10.842420323269609,10.721719767306922,7.935532767823056,compare_woa_v3/4900475_26lev.nc
395,4900476,3,199.0,nan,nan,nan,11.659479700431335,10.588271363147806,7.515195652664089,compare_woa_v3/4900476_26lev.nc
396,4900477,1,19.0,nan,nan,nan,24.84119930587494,11.957358010338226,10.843969126642074,compare_woa_v3/4900477_26lev.nc
397,4900480,3,181.0,nan,nan,nan,17.810492785281696,19.032677485712895,13.243925234452881,compare_woa_v3/4900480_26lev.nc
398,4900481,3,117.0,nan,nan,nan,12.417698008409927,15.183619202424486,11.858909386728417,compare_woa_v3/4900481_26lev.nc
399,4900482,1,54.0,nan,nan,nan,11.257221257840582,10.860080060120149,8.931399306753566,compare_woa_v3/4900482_26lev.nc
400,4900483,3,191.0,nan,nan,nan,10.464242518400827,11.422501579271447,9.712446396021132,compare_woa_v3/4900483_26lev.nc
401,4900484,4,1.69759663406e-313,nan,nan,nan,nan,nan,nan,
402,4900485,3,199.0,nan,nan,nan,9.794228939652182,8.034703297808857,7.969468671730949,compare_woa_v3/4900485_26lev.nc
403,4900487,3,156.0,nan,nan,nan,8.559214191934643,8.808898798486158,7.590934684164911,compare_woa_v3/4900487_26lev.nc
404,4900494,4,6.9469084346318e-310,nan,nan,nan,nan,nan,nan,
405,4900497,2,103.0,17.252883691756743,17.243615394615805,12.519085308656058,15.855195733445749,15.518243053112265,9.892409171398903,compare_woa_v3/4900497_26lev.nc
406,4900523,4,6.94691103584277e-310,nan,nan,nan,nan,nan,nan,
407,4900524,4,5e-324,nan,nan,nan,nan,nan,nan,
408,4900607,3,82.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900607_26lev.nc
409,4900608,3,121.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900608_26lev.nc
410,4900609,3,90.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900609_26lev.nc
411,4900610,3,86.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900610_26lev.nc
412,4900611,3,114.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4900611_26lev.nc
413,4900627,2,172.0,21.349668553273478,21.767014084626926,15.465342358749094,22.125516202357918,23.33015810859415,18.70788156883751,compare_woa_v3/4900627_26lev.nc
414,4900637,4,0.0,nan,nan,nan,nan,nan,nan,
415,4900651,4,2.7585945296e-313,nan,nan,nan,nan,nan,nan,
416,4900652,4,2.9707941087e-313,nan,nan,nan,nan,nan,nan,
417,4900845,1,191.0,nan,nan,nan,11.430938185525697,14.368388923602676,14.351852540089268,compare_woa_v3/4900845_26lev.nc
418,4900856,1,11.0,nan,nan,nan,27.273741435940245,38.63347063770012,45.02087918655732,compare_woa_v3/4900856_26lev.nc
419,4900869,4,0.0,nan,nan,nan,nan,nan,nan,
420,4900870,4,0.0,nan,nan,nan,nan,nan,nan,
421,4900871,2,160.0,25.076945359798835,15.292033890974016,17.841240330178284,22.549191572352154,15.223120921055173,18.008585880251772,compare_woa_v3/4900871_26lev.nc
422,4900872,4,6.9469084346255e-310,nan,nan,nan,nan,nan,nan,
423,4900873,4,6.94690843463023e-310,nan,nan,nan,nan,nan,nan,
424,4900874,4,1e-323,nan,nan,nan,nan,nan,nan,
425,4900879,4,1.6975966341e-313,nan,nan,nan,nan,nan,nan,
426,4900880,4,3.1829936878e-313,nan,nan,nan,nan,nan,nan,
427,4900881,4,1.2e-322,nan,nan,nan,nan,nan,nan,
428,4900882,4,6.9468985220817e-310,nan,nan,nan,nan,nan,nan,
429,4900883,4,5e-324,nan,nan,nan,nan,nan,nan,
430,4900905,4,0.0,nan,nan,nan,nan,nan,nan,
431,4901040,1,15.0,nan,nan,nan,26.951551989852767,9.437652587890625,nan,compare_woa_v3/4901040_26lev.nc
432,4901041,1,4.0,nan,nan,nan,22.260232775286436,nan,nan,compare_woa_v3/4901041_26lev.nc
433,4901043,1,98.0,nan,nan,nan,16.14268204108961,15.29668056472482,14.74313324546618,compare_woa_v3/4901043_26lev.nc
434,4901045,1,76.0,nan,nan,nan,16.733447475978842,4.77886962890625,nan,compare_woa_v3/4901045_26lev.nc
435,4901134,4,0.0,nan,nan,nan,nan,nan,nan,
436,4901135,4,0.0,nan,nan,nan,nan,nan,nan,
437,4901136,4,4.45619116236e-313,nan,nan,nan,nan,nan,nan,
438,4901137,3,120.0,22.304039150698614,10.279163496538937,10.137208616993558,15.422528584852062,8.48008502226597,7.620527401665933,compare_woa_v3/4901137_26lev.nc
439,4901139,4,1.5e-323,nan,nan,nan,nan,nan,nan,
440,4901140,3,149.0,29.74352796472351,28.813449848698802,27.609010650864548,23.290300117551823,22.298463182666147,21.158696539604655,compare_woa_v3/4901140_26lev.nc
441,4901141,2,31.0,27.239306749883163,27.62652467954024,29.577124531269313,69.54176869026907,69.27509230972697,70.90282822469534,compare_woa_v3/4901141_26lev.nc
442,4901142,4,0.0,nan,nan,nan,nan,nan,nan,
443,4901216,1,245.0,nan,nan,nan,11.268406803701712,12.495016537539374,9.867743313313676,compare_woa_v3/4901216_26lev.nc
444,4901283,1,125.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4901283_26lev.nc
445,4901458,1,6.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4901458_26lev.nc
446,4901459,1,14.0,nan,nan,nan,17.063698977895633,13.927154904025345,12.293442226590315,compare_woa_v3/4901459_26lev.nc
447,4901460,1,10.0,nan,nan,nan,18.151737302616308,7.387665055697471,4.597747802734375,compare_woa_v3/4901460_26lev.nc
448,4901707,1,146.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4901707_26lev.nc
449,4901715,1,25.0,nan,nan,nan,nan,nan,nan,compare_woa_v3/4901715_26lev.nc
450,4901779,4,6.9469084346247e-310,nan,nan,nan,nan,nan,nan,
451,4901780,4,6.9469084346405e-310,nan,nan,nan,nan,nan,nan,
452,4901781,4,0.0,nan,nan,nan,nan,nan,nan,
453,4901782,4,0.0,nan,nan,nan,nan,nan,nan,
454,4901784,4,0.0,nan,nan,nan,nan,nan,nan,
455,4901785,4,0.0,nan,nan,nan,nan,nan,nan,
456,4901786,4,1.6975966341e-313,nan,nan,nan,nan,nan,nan,
457,4901790,4,4.88059032055e-313,nan,nan,nan,nan,nan,nan,
458,4901791,4,5e-324,nan,nan,nan,nan,nan,nan,
